volume,tipo,caratteri
V008,inseguimento/ricerca,326
V008,incontro femminile,742
V008,incontro maschile,1585
V008,rivelazione,896
V008,aggressione/scontro,480
V008,incontro femminile,3798
V008,smarrimento/dubbio,2225
V008,incontro femminile,588
V008,incontro femminile,150
V008,incontro femminile,727
V008,incontro femminile,7563
V008,fuga,478
V008,fuga,488
V008,fuga,987
V008,fuga,1427
V008,fuga,877
V008,fuga,429
V008,fuga,701
V008,partenza/sparizione,449
V008,cornice,4343
V008,viaggio,1797
V008,incontro maschile,1102
V008,partenza/sparizione,68
V008,viaggio,1117
V008,aggressione/scontro,757
V008,viaggio,441
V008,viaggio,1076
V008,incontro di gruppo,2181
V008,compito/missione,882
V008,incontro femminile,1393
V008,partenza/sparizione,572
V008,viaggio,620
V008,inseguimento/ricerca,1260
V008,incontro di gruppo,13086
V008,compito/missione,587
V008,smarrimento/dubbio,5191
V008,aggressione/scontro,3930
V008,partenza/sparizione,210
V008,smarrimento/dubbio,252
V008,incontro femminile,1966
V008,scena erotica,360
V008,rivelazione,533
V008,partenza/sparizione,132
V008,partenza/sparizione,131
V008,rivelazione,2573
V008,inseguimento/ricerca,2183
V008,aggressione/scontro,1343
V008,incontro femminile,3509
V008,scena erotica,2295
V008,inseguimento/ricerca,367
V008,inseguimento/ricerca,574
V008,inseguimento/ricerca,351
V008,incontro maschile,489
V008,incontro di gruppo,2225
V008,cornice,3155
V008,incontro maschile,915
V009,,
V009,viaggio,564
V009,riflessione,2482
V009,riflessione,4620
V009,riflessione,2133
V009,arrivo,284
V009,riflessione,2485
V009,riflessione,5443
V009,riflessione,2957
V009,riflessione,4524
V009,incontro di gruppo,621
V009,riflessione,4360
V009,riflessione,6509
V009,riflessione,1145
V009,riflessione,1002
V009,incontro di gruppo,2031
V009,riflessione,2131
V009,incontro maschile,801
V009,riflessione,1413
V009,aggressione/scontro,1613
V009,riflessione,1640
V009,aggressione/scontro,5637
V009,riflessione,425
V009,riflessione,316
V009,riflessione,197
V009,riflessione,380
V009,riflessione,310
V009,riflessione,366
V009,riflessione,244
V009,riflessione,263
V009,riflessione,378
V009,riflessione,4414
V009,riflessione,8188
V009,riflessione,1164
V009,riflessione,2608
V009,compito/missione,890
V009,riflessione,2250
V009,incontro femminile,654
V009,riflessione,468
V009,riflessione,1675
V009,aggressione/scontro,4632
V009,riflessione,611
V009,pausa/sospensione,940
V009,riflessione,4897
V009,incontro maschile,6571
V009,riflessione,1182
V009,incontro maschile,430
V009,riflessione,844
V009,riflessione,890
V009,pausa/sospensione,20398
V009,riflessione,2314
V009,riflessione,1978
V009,telefonata,2812
V009,aggressione/scontro,895
V009,riflessione,2166
V009,telefonata,2913
V009,aggressione/scontro,1449
V009,riflessione,420
V009,telefonata,4081
V009,aggressione/scontro,2623
V009,riflessione,1937
V009,telefonata,1049
V009,incontro maschile,5807
V009,riflessione,1289
V009,aggressione/scontro,6859
V009,riflessione,1387
V009,riflessione,520
V009,incontro maschile,1696
V009,riflessione,2304
V009,incontro femminile,3964
V009,riflessione,864
V009,riflessione,2299
V009,telefonata,2919
V009,pausa/sospensione,2919
V009,aggressione/scontro,1260
V009,incontro femminile,2432
V009,riflessione,1143
V009,riflessione,1262
V009,incontro maschile,2498
V009,riflessione,356
V009,riflessione,345
V009,riflessione,1027
V010,,
V010,viaggio,2880
V010,incontro femminile,3523
V010,riflessione,1435
V010,iniziativa/piano,4418
V010,incontro femminile,575
V010,iniziativa/piano,284
V010,incontro maschile,7035
V010,iniziativa/piano,82
V010,incontro maschile,4967
V010,viaggio,1188
V010,incontro maschile,4789
V010,iniziativa/piano,866
V010,incontro maschile,4075
V010,iniziativa/piano,794
V010,incontro di gruppo,9120
V010,iniziativa/piano,1013
V010,iniziativa/piano,988
V010,incontro maschile,4882
V010,incontro femminile,914
V010,inseguimento/ricerca,1206
V010,incontro femminile,1442
V010,inseguimento/ricerca,1093
V010,incontro maschile,3917
V010,incontro maschile,6261
V010,incontro maschile,16457
V010,inseguimento/ricerca,496
V010,partenza/sparizione,163
V010,inseguimento/ricerca,1622
V010,incontro femminile,2304
V010,incontro femminile,1441
V010,incontro maschile,5984
V010,incontro di gruppo,9471
V010,partenza/sparizione,2353
V010,aggressione/scontro,1720
V010,attesa,4013
V010,incontro maschile,1068
V010,incontro maschile,929
V010,incontro femminile,4117
V010,scena erotica,1189
V010,aggressione/scontro,2645
V010,aggressione/scontro,1525
V010,incontro maschile,6535
V010,inseguimento/ricerca,1784
V010,incontro maschile,1483
V010,incontro femminile,471
V010,rivelazione,697
V010,iniziativa/piano,968
V010,incontro maschile,7031
V010,rivelazione,2136
V010,attesa,1428
V010,incontro di gruppo,2915
V010,scena erotica,357
V010,partenza/sparizione,1158
V010,incontro maschile,2785
V010,aggressione/scontro,6975
V010,attesa,1200
V010,aggressione/scontro,5155
V010,viaggio,1482
V010,attesa,1816
V010,incontro maschile,2637
V010,rivelazione,316
V010,attesa,666
V010,aggressione/scontro,1451
V010,incontro femminile,5270
V010,scena erotica,1388
V010,incontro di gruppo,3971
V010,incontro maschile,385
V010,incontro maschile,2013
V010,incontro maschile,1716
V010,iniziativa/piano,115
V010,incontro maschile,2069
V010,angoscia/delusione,211
V011,,
V011,struttura,6505
V011,iniziativa/piano,1834
V011,illusione/speranza,1479
V011,incontro maschile,705
V011,illusione/speranza,760
V011,ostacolo,1191
V011,fallimento,516
V011,struttura,14003
V011,iniziativa/piano,1603
V011,illusione/speranza,296
V011,fallimento,2176
V011,illusione/speranza,410
V011,struttura,103087
V011,ostacolo,1811
V011,incontro maschile,496
V011,incontro maschile,969
V011,illusione/speranza,112
V011,ostacolo,1460
V011,illusione/speranza,274
V011,ostacolo,-1234
V011,incontro maschile,239
V011,illusione/speranza,258
V011,ostacolo,344
V011,incontro maschile,1204
V011,incontro maschile,401
V011,illusione/speranza,347
V011,fallimento,792
V011,struttura,4278
V011,illusione/speranza,795
V011,incontro maschile,327
V011,illusione/speranza,771
V011,terna,294
V011,iniziativa/piano,466
V011,illusione/speranza,270
V011,missione dei bambini,315
V011,fallimento,1305
V011,struttura,8741
V011,illusione/speranza,2086
V011,compito/missione,546
V011,incontro maschile,1106
V011,ostacolo,656
V011,illusione/speranza,1329
V011,incontro maschile,358
V011,illusione/speranza,384
V011,ostacolo,255
V011,incontro maschile,771
V011,terna,146
V011,terna,180
V011,fallimento,1212
V011,struttura,8053
V011,incontro maschile,858
V011,iniziativa/piano,1513
V011,illusione/speranza,1063
V011,incontro maschile,134
V011,illusione/speranza,2011
V011,missione dei bambini,147
V011,fallimento,2300
V011,struttura,7838
V011,compito/missione,222
V011,ostacolo,1498
V011,incontro maschile,524
V011,illusione/speranza,648
V011,missione dei bambini,953
V011,fallimento,3954
V011,struttura,7069
V011,illusione/speranza,755
V011,angoscia/delusione,627
V011,illusione/speranza,840
V011,angoscia/delusione,590
V011,illusione/speranza,242
V011,angoscia/delusione,1737
V011,incontro maschile,772
V011,iniziativa/piano,446
V011,incontro femminile,510
V011,fallimento,527
V011,struttura,5431
V011,iniziativa/piano,1070
V011,ostacolo,255
V011,missione dei bambini,1584
V011,illusione/speranza,483
V011,incontro maschile,2010
V011,terna,348
V011,terna,279
V011,tema,627
V011,successo,218
V011,struttura,7594
V011,compito/missione,1154
V011,illusione/speranza,2320
V011,angoscia/delusione,639
V011,incontro maschile,1692
V011,fallimento,1773
V011,struttura,8752
V011,iniziativa/piano,2402
V011,partenza/sparizione,2200
V011,inseguimento/ricerca,722
V011,incontro maschile,197
V011,illusione/speranza,1556
V011,angoscia/delusione,1645
V011,struttura,16872
V011,iniziativa/piano,4023
V011,illusione/speranza,2025
V011,compito/missione,857
V011,rivelazione,653
V011,missione dei bambini,2362
V011,inseguimento/ricerca,738
V011,angoscia/delusione,1789
V011,illusione/speranza,538
V011,angoscia/delusione,1638
V011,rivelazione,423
V011,angoscia/delusione,1105
V011,iniziativa/piano,336
V011,fallimento,351
V011,struttura,13030
V011,illusione/speranza,2527
V011,smarrimento/dubbio,2435
V011,incontro maschile,994
V011,smarrimento/dubbio,2571
V011,angoscia/delusione,1162
V011,illusione/speranza,576
V011,angoscia/delusione,129
V011,incontro maschile,580
V011,illusione/speranza,1434
V011,rivelazione,592
V011,angoscia/delusione,1273
V011,iniziativa/piano,535
V011,illusione/speranza,2257
V011,incontro maschile,1544
V011,fallimento,147
V011,struttura,10513
V011,angoscia/delusione,2165
V011,illusione/speranza,630
V011,angoscia/delusione,1715
V011,missione dei bambini,1177
V011,illusione/speranza,2205
V011,angoscia/delusione,1011
V011,iniziativa/piano,1110
V011,fallimento,480
V011,struttura,12518
V011,compito/missione,411
V011,angoscia/delusione,1987
V011,illusione/speranza,912
V011,iniziativa/piano,143
V011,incontro maschile,553
V011,illusione/speranza,2612
V011,incontro maschile,571
V011,angoscia/delusione,407
V011,incontro maschile,303
V011,illusione/speranza,1211
V011,incontro maschile,562
V011,compito/missione,138
V011,angoscia/delusione,538
V011,fallimento,2134
V011,struttura,10606
V011,angoscia/delusione,3280
V011,illusione/speranza,1490
V011,smarrimento/dubbio,821
V011,angoscia/delusione,864
V011,fuga,1538
V011,angoscia/delusione,816
V011,fuga,1765
V011,struttura,12414
V011,missione dei bambini,3606
V011,illusione/speranza,665
V011,iniziativa/piano,1424
V011,ostacolo,880
V011,aggressione/scontro,675
V011,incontro maschile,138
V011,fuga,1095
V011,smarrimento/dubbio,3894
V011,struttura,6089
V011,smarrimento/dubbio,1685
V011,visione,1878
V011,incontro maschile,1322
V011,compito/missione,1007
V011,angoscia/delusione,170
V011,struttura,20899
V011,incontro maschile,4140
V011,rivelazione,1979
V011,iniziativa/piano,1590
V011,partenza/sparizione,638
V011,inseguimento/ricerca,1504
V011,rivelazione,563
V011,aggressione/scontro,957
V011,incontro di gruppo,4826
V011,incontro femminile,3104
V011,mistero/assurdità,1558
V011,struttura,15228
V011,iniziativa/piano,2825
V011,illusione/speranza,702
V011,compito/missione,593
V011,illusione/speranza,190
V011,angoscia/delusione,2536
V011,iniziativa/piano,405
V011,angoscia/delusione,3015
V011,partenza/sparizione,295
V011,missione dei bambini,1501
V011,terna,242
V011,terna,214
V011,terna,344
V011,angoscia/delusione,474
V011,visione,2658
V012,,
V012,struttura,101372
V012,arrivo,1410
V012,incontro femminile,2209
V012,angoscia/delusione,1102
V012,smarrimento/dubbio,1880
V012,incontro maschile,3510
V012,angoscia/delusione,1636
V012,rivelazione,1873
V012,pausa/sospensione,2869
V012,angoscia/delusione,6005
V012,incontro maschile,2383
V012,angoscia/delusione,1669
V012,rivelazione,713
V012,incontro femminile,2670
V012,inseguimento/ricerca,1190
V012,aggressione/scontro,525
V012,rivelazione,483
V012,compito/missione,1970
V012,fallimento,3938
V012,compito/missione,528
V012,fallimento,1848
V012,angoscia/delusione,679
V012,compito/missione,34
V012,successo,1061
V012,telefonata,4655
V012,angoscia/delusione,2597
V012,illusione/speranza,281
V012,ostacolo,729
V012,aggressione/scontro,448
V012,angoscia/delusione,596
V012,angoscia/delusione,813
V012,smarrimento/dubbio,2390
V012,incontro maschile,1224
V012,angoscia/delusione,1126
V012,incontro di gruppo,1500
V012,angoscia/delusione,1223
V012,iniziativa/piano,620
V012,fallimento,461
V012,successo,994
V012,incontro femminile,793
V012,smarrimento/dubbio,3454
V012,telefonata,235
V012,incontro femminile,514
V012,smarrimento/dubbio,437
V012,iniziativa/piano,406
V012,smarrimento/dubbio,1030
V012,illusione/speranza,1703
V012,rivelazione,1363
V012,angoscia/delusione,1458
V012,illusione/speranza,157
V012,smarrimento/dubbio,894
V012,scena erotica,1271
V012,compito/missione,659
V012,fallimento,1313
V012,incontro maschile,2530
V012,rivelazione,1200
V012,riflessione,1329
V012,viaggio,992
V012,rivelazione,1957
V012,angoscia/delusione,709
V012,smarrimento/dubbio,272
V012,incontro maschile,7199
V012,riflessione,2129
V012,smarrimento/dubbio,2384
V012,riflessione,929
V012,incontro di gruppo,1754
V012,incontro femminile,6043
V012,aggressione/scontro,961
V012,angoscia/delusione,766
V012,aggressione/scontro,575
V012,angoscia/delusione,167
V012,smarrimento/dubbio,1274
V012,incontro maschile,1048
V012,aggressione/scontro,690
V012,smarrimento/dubbio,554
V012,incontro maschile,4644
V012,riflessione,2942
V012,incontro di gruppo,324
V012,smarrimento/dubbio,819
V012,angoscia/delusione,556
V012,aggressione/scontro,1841
V012,iniziativa/piano,569
V012,angoscia/delusione,2464
V012,fallimento,722
V012,smarrimento/dubbio,478
V012,rivelazione,1564
V012,illusione/speranza,1353
V012,inseguimento/ricerca,628
V012,viaggio,1036
V012,illusione/speranza,1491
V012,illusione/speranza,2217
V012,struttura,71831
V012,angoscia/delusione,2530
V012,illusione/speranza,1279
V012,incontro di gruppo,1562
V012,partenza/sparizione,224
V012,rivelazione,1608
V012,angoscia/delusione,4811
V012,iniziativa/piano,541
V012,angoscia/delusione,338
V012,illusione/speranza,783
V012,angoscia/delusione,2771
V012,incontro di gruppo,4466
V012,iniziativa/piano,491
V012,illusione/speranza,1568
V012,angoscia/delusione,2405
V012,illusione/speranza,2013
V012,angoscia/delusione,935
V012,incontro maschile,559
V012,iniziativa/piano,1045
V012,illusione/speranza,5069
V012,angoscia/delusione,2365
V012,illusione/speranza,272
V012,fallimento,590
V012,angoscia/delusione,2372
V012,smarrimento/dubbio,644
V012,angoscia/delusione,1015
V012,visione,1403
V012,angoscia/delusione,1012
V012,incontro di gruppo,1412
V012,angoscia/delusione,654
V012,incontro maschile,1444
V012,angoscia/delusione,696
V012,incontro di gruppo,2878
V012,angoscia/delusione,1063
V012,angoscia/delusione,871
V012,incontro maschile,626
V012,iniziativa/piano,1687
V012,angoscia/delusione,2094
V012,partenza/sparizione,666
V012,iniziativa/piano,518
V012,angoscia/delusione,1177
V012,incontro femminile,4657
V012,iniziativa/piano,1889
V012,visione,795
V012,partenza/sparizione,293
V012,angoscia/delusione,2232
V012,iniziativa/piano,475
V012,partenza/sparizione,1298
V012,aggressione/scontro,1284
V012,angoscia/delusione,949
V012,fuga,1105
V012,angoscia/delusione,984
V012,illusione/speranza,2713
V013,,
V013,cornice,228
V013,struttura,29710
V013,racconto incastonato,29481
V013,situazione,5432
V013,compito/missione,1898
V013,incontro maschile,1906
V013,incontro femminile,638
V013,partenza/sparizione,2479
V013,angoscia/delusione,3097
V013,inseguimento/ricerca,2625
V013,rivelazione,591
V013,inseguimento/ricerca,3592
V013,attesa,2737
V013,partenza/sparizione,4474
V013,cornice,373
V013,struttura,19444
V013,racconto incastonato,19069
V013,situazione,2231
V013,rivelazione,4739
V013,inseguimento/ricerca,4069
V013,partenza/sparizione,2795
V013,cambiamento,1691
V013,partenza/sparizione,2053
V013,mistero/assurdità,392
V013,cambiamento,1092
V013,cornice,137
V013,struttura,19215
V013,racconto incastonato,19075
V013,situazione,3089
V013,attesa,1056
V013,angoscia/delusione,4169
V013,rivelazione,729
V013,incontro maschile,1123
V013,compito/missione,1191
V013,angoscia/delusione,2542
V013,iniziativa/piano,641
V013,illusione/speranza,827
V013,cambiamento,976
V013,angoscia/delusione,2722
V013,cornice,363
V013,struttura,9472
V013,racconto incastonato,9106
V013,situazione,2978
V013,illusione/speranza,2560
V013,innamoramento,1311
V013,cambiamento,2254
V013,cornice,461
V013,struttura,18933
V013,racconto incastonato,18469
V013,situazione,2267
V013,inseguimento/ricerca,1088
V013,incontro femminile,2690
V013,cambiamento,1603
V013,partenza/sparizione,1021
V013,inseguimento/ricerca,1169
V013,incontro femminile,618
V013,cambiamento,2810
V013,partenza/sparizione,594
V013,inseguimento/ricerca,1536
V013,incontro femminile,1400
V013,partenza/sparizione,1662
V013,cornice,488
V013,struttura,11673
V013,racconto incastonato,11182
V013,situazione,2047
V013,cambiamento,849
V013,rivelazione,1204
V013,iniziativa/piano,1756
V013,cambiamento,1722
V013,inseguimento/ricerca,3599
V013,cornice,211
V013,struttura,21379
V013,racconto incastonato,21165
V013,situazione,1924
V013,incontro maschile,4476
V013,incontro femminile,1910
V013,incontro di gruppo,3774
V013,angoscia/delusione,1203
V013,incontro di gruppo,3854
V013,partenza/sparizione,100
V013,inseguimento/ricerca,393
V013,angoscia/delusione,1517
V013,partenza/sparizione,2005
V013,cornice,571
V013,struttura,16942
V013,racconto incastonato,16368
V013,situazione,2548
V013,cambiamento,225
V013,scommessa,2276
V013,cambiamento,226
V013,scommessa,1202
V013,cambiamento,256
V013,scommessa,1227
V013,angoscia/delusione,5765
V013,mistero/assurdità,1086
V013,angoscia/delusione,1549
V013,cornice,379
V013,struttura,32526
V013,racconto incastonato,32144
V013,situazione,1518
V013,cambiamento,192
V013,incontro di gruppo,1011
V013,incontro femminile,1075
V013,angoscia/delusione,514
V013,incontro di gruppo,764
V013,angoscia/delusione,2837
V013,incontro femminile,1105
V013,incontro maschile,2121
V013,aggressione/scontro,1490
V013,cambiamento,1103
V013,angoscia/delusione,1093
V013,incontro femminile,1263
V013,rivelazione,1431
V013,angoscia/delusione,1885
V013,rivelazione,1052
V013,cambiamento,629
V013,incontro femminile,1034
V013,rivelazione,1082
V013,angoscia/delusione,2115
V013,cambiamento,812
V013,incontro femminile,876
V013,incontro femminile,881
V013,incontro femminile,987
V013,cambiamento,319
V013,incontro femminile,551
V013,partenza/sparizione,1291
V013,incontro maschile,1086
V013,mistero/assurdità,90
V013,cornice,174
V013,struttura,20385
V013,racconto incastonato,20210
V013,situazione,1191
V013,incontro femminile,652
V013,incontro maschile,1061
V013,illusione/speranza,1863
V013,angoscia/delusione,1315
V013,attesa,658
V013,aggressione/scontro,1466
V013,angoscia/delusione,4029
V013,rivelazione,4458
V013,aggressione/scontro,1586
V013,mistero/assurdità,1921
V013,cornice,313
V013,struttura,26646
V013,racconto incastonato,26330
V013,rivelazione,448
V013,angoscia/delusione,2687
V013,iniziativa/piano,1137
V013,illusione/speranza,1207
V013,angoscia/delusione,4506
V013,illusione/speranza,3970
V013,angoscia/delusione,2441
V013,illusione/speranza,679
V013,angoscia/delusione,1560
V013,illusione/speranza,463
V013,angoscia/delusione,2215
V013,iniziativa/piano,3709
V013,angoscia/delusione,763
V013,illusione/speranza,535
V013,cornice,440
V013,struttura,27744
V013,racconto incastonato,14327
V013,terna,14327
V013,situazione,4605
V013,rivelazione,504
V013,incontro femminile,1424
V013,innamoramento,1860
V013,angoscia/delusione,1730
V013,cambiamento,4197
V013,pausa/sospensione,4844
V013,terna,4844
V013,iniziativa/piano,2445
V013,terna,8121
V013,illusione/speranza,1804
V013,incontro di gruppo,1564
V013,cambiamento,2305
V014,,
V014,cornice,931
V014,struttura,16589
V014,racconto incastonato,15656
V014,cambiamento,2065
V014,incontro femminile,476
V014,rivelazione,878
V014,angoscia/delusione,3924
V014,cambiamento,1964
V014,angoscia/delusione,978
V014,cambiamento,903
V014,angoscia/delusione,2076
V014,cambiamento,855
V014,struttura,1528
V014,cornice,513
V014,struttura,21352
V014,racconto incastonato,20837
V014,situazione,327
V014,rivelazione,604
V014,metanarrazione,4242
V014,partenza/sparizione,334
V014,inseguimento/ricerca,1532
V014,angoscia/delusione,2641
V014,incontro femminile,1702
V014,fuga,888
V014,partenza/sparizione,1039
V014,cambiamento,1071
V014,angoscia/delusione,455
V014,attesa,984
V014,metanarrazione,679
V014,incontro femminile,1477
V014,rivelazione,1565
V014,partenza/sparizione,733
V014,metanarrazione,548
V014,cornice,270
V014,struttura,15759
V014,racconto incastonato,15487
V014,situazione,2463
V014,metanarrazione,783
V014,incontro femminile,383
V014,cambiamento,939
V014,angoscia/delusione,573
V014,metanarrazione,765
V014,inseguimento/ricerca,791
V014,illusione/speranza,737
V014,metanarrazione,763
V014,aggressione/scontro,1767
V014,metanarrazione,1106
V014,aggressione/scontro,1630
V014,metanarrazione,2776
V014,cornice,1058
V014,struttura,21024
V014,racconto incastonato,2504
V014,racconto incastonato,1698
V014,incontro femminile,1698
V014,struttura,1350
V014,racconto incastonato,777
V014,struttura,1247
V014,racconto incastonato,1262
V014,aggressione/scontro,1262
V014,struttura,1977
V014,racconto incastonato,2305
V014,iniziativa/piano,2305
V014,struttura,1072
V014,aggressione/scontro,2324
V014,incontro femminile,1739
V014,aggressione/scontro,1390
V014,morte,1379
V014,struttura,4714
V014,struttura,27471
V014,racconto incastonato,1875
V014,situazione,3395
V014,struttura,519
V014,racconto incastonato,6784
V014,cambiamento,5515
V014,iniziativa/piano,1268
V014,struttura,2054
V014,racconto incastonato,2669
V014,cambiamento,2669
V014,struttura,2042
V014,racconto incastonato,5287
V014,cambiamento,1604
V014,rivelazione,756
V014,visione,2925
V014,struttura,18942
V014,struttura,18942
V014,struttura,9287
V014,struttura,9287
V014,situazione,1018
V014,struttura,27715
V014,rivelazione,381
V014,smarrimento/dubbio,1570
V014,ipotesi,397
V014,ipotesi,298
V014,ipotesi,873
V014,rivelazione,2731
V014,smarrimento/dubbio,2579
V014,rivelazione,1548
V014,smarrimento/dubbio,10165
V014,ipotesi,4105
V014,ipotesi,2628
V014,metanarrazione,653
V014,iniziativa/piano,3796
V014,smarrimento/dubbio,2248
V014,rivelazione,1016
V014,situazione,2116
V014,struttura,26498
V014,metanarrazione,2065
V014,smarrimento/dubbio,8761
V014,ipotesi,2167
V014,ipotesi,2547
V014,ipotesi,4045
V014,illusione/speranza,1547
V014,smarrimento/dubbio,999
V014,rivelazione,5633
V014,cambiamento,1622
V014,smarrimento/dubbio,2345
V014,ipotesi,1352
V014,ipotesi,992
V014,rivelazione,888
V014,morte,513
V014,situazione,1201
V014,struttura,14556
V014,iniziativa/piano,952
V014,smarrimento/dubbio,2241
V014,illusione/speranza,2655
V014,rivelazione,3105
V014,smarrimento/dubbio,2541
V014,illusione/speranza,1855
V014,situazione,3054
V014,struttura,22351
V014,iniziativa/piano,2865
V014,incontro maschile,2260
V014,ipotesi,2873
V014,rivelazione,1961
V014,smarrimento/dubbio,1823
V014,iniziativa/piano,2171
V014,mistero/assurdità,4532
V014,rivelazione,799
V015,,
V015,struttura,29732
V015,struttura,86718
V015,cornice,228
V015,racconto incastonato,29481
V015,situazione,5432
V015,compito/missione,1898
V015,incontro maschile,1906
V015,incontro femminile,638
V015,partenza/sparizione,2479
V015,angoscia/delusione,3097
V015,inseguimento/ricerca,2625
V015,rivelazione,591
V015,inseguimento/ricerca,3592
V015,attesa,2737
V015,partenza/sparizione,4474
V015,struttura,16925
V015,cornice,603
V015,situazione,2399
V015,racconto incastonato,16298
V015,cambiamento,2137
V015,angoscia/delusione,910
V015,illusione/speranza,1261
V015,angoscia/delusione,192
V015,incontro maschile,1194
V015,incontro femminile,408
V015,incontro maschile,967
V015,illusione/speranza,437
V015,aggressione/scontro,1365
V015,angoscia/delusione,1130
V015,iniziativa/piano,620
V015,fuga,515
V015,cambiamento,2425
V015,riflessione,324
V015,struttura,16603
V015,cornice,931
V015,cambiamento,2065
V015,racconto incastonato,15656
V015,incontro femminile,476
V015,rivelazione,878
V015,angoscia/delusione,3924
V015,cambiamento,1964
V015,angoscia/delusione,978
V015,cambiamento,903
V015,angoscia/delusione,2076
V015,cambiamento,855
V015,metanarrazione,1528
V015,struttura,23452
V015,cornice,502
V015,situazione,1843
V015,racconto incastonato,22927
V015,angoscia/delusione,1849
V015,incontro femminile,3228
V015,inseguimento/ricerca,3187
V015,pausa/sospensione,1777
V015,smarrimento/dubbio,380
V015,aggressione/scontro,1088
V015,angoscia/delusione,468
V015,morte,1043
V015,incontro di gruppo,1322
V015,viaggio,2556
V015,mistero/assurdità,1146
V015,partenza/sparizione,822
V015,cambiamento,761
V015,partenza/sparizione,941
V015,mistero/assurdità,501
V015,struttura,18946
V015,struttura,66376
V015,cornice,461
V015,situazione,2267
V015,racconto incastonato,18469
V015,inseguimento/ricerca,1088
V015,incontro femminile,2690
V015,cambiamento,1603
V015,partenza/sparizione,1021
V015,inseguimento/ricerca,1169
V015,incontro femminile,618
V015,cambiamento,2810
V015,partenza/sparizione,594
V015,inseguimento/ricerca,1536
V015,incontro femminile,1400
V015,partenza/sparizione,1662
V015,struttura,17758
V015,cornice,165
V015,situazione,1798
V015,racconto incastonato,17579
V015,incontro femminile,1216
V015,compito/missione,1909
V015,riflessione,1667
V015,illusione/speranza,1419
V015,incontro femminile,2744
V015,innamoramento,1730
V015,smarrimento/dubbio,1222
V015,cambiamento,2352
V015,illusione/speranza,1513
V015,struttura,15771
V015,cornice,270
V015,situazione,2463
V015,racconto incastonato,15487
V015,metanarrazione,783
V015,incontro femminile,383
V015,cambiamento,939
V015,angoscia/delusione,573
V015,metanarrazione,765
V015,inseguimento/ricerca,791
V015,illusione/speranza,737
V015,metanarrazione,763
V015,aggressione/scontro,1767
V015,metanarrazione,1106
V015,aggressione/scontro,1630
V015,metanarrazione,2776
V015,struttura,13895
V015,cornice,204
V015,situazione,1677
V015,racconto incastonato,13670
V015,illusione/speranza,658
V015,ostacolo,618
V015,compito/missione,969
V015,angoscia/delusione,1887
V015,inseguimento/ricerca,612
V015,rivelazione,1497
V015,partenza/sparizione,654
V015,angoscia/delusione,848
V015,attesa,354
V015,iniziativa/piano,428
V015,inseguimento/ricerca,2694
V015,ostacolo,132
V015,angoscia/delusione,629
V015,struttura,19463
V015,struttura,64455
V015,cornice,372
V015,racconto incastonato,19070
V015,situazione,2231
V015,rivelazione,4739
V015,inseguimento/ricerca,4069
V015,partenza/sparizione,2795
V015,cambiamento,1691
V015,partenza/sparizione,2053
V015,mistero/assurdità,392
V015,cambiamento,1092
V015,struttura,14692
V015,cornice,853
V015,situazione,2194
V015,racconto incastonato,13813
V015,angoscia/delusione,1888
V015,illusione/speranza,2316
V015,ostacolo,1367
V015,illusione/speranza,744
V015,ostacolo,756
V015,angoscia/delusione,1687
V015,iniziativa/piano,1721
V015,riflessione,848
V015,struttura,18603
V015,cornice,459
V015,riflessione,1401
V015,racconto incastonato,18126
V015,situazione,786
V015,cambiamento,1590
V015,riflessione,482
V015,incontro femminile,1784
V015,incontro maschile,427
V015,inseguimento/ricerca,1302
V015,fallimento,1838
V015,situazione,785
V015,angoscia/delusione,882
V015,incontro maschile,-178708
V015,rivelazione,1405
V015,aggressione/scontro,529
V015,partenza/sparizione,840
V015,angoscia/delusione,1769
V015,struttura,11691
V015,cornice,488
V015,situazione,2047
V015,racconto incastonato,11182
V015,cambiamento,849
V015,rivelazione,1204
V015,iniziativa/piano,1756
V015,cambiamento,1722
V015,inseguimento/ricerca,3599
V015,struttura,21396
V015,struttura,83147
V015,cornice,211
V015,situazione,1924
V015,racconto incastonato,21165
V015,incontro maschile,4476
V015,incontro femminile,1910
V015,incontro di gruppo,3774
V015,angoscia/delusione,1203
V015,incontro di gruppo,3854
V015,partenza/sparizione,100
V015,inseguimento/ricerca,393
V015,angoscia/delusione,1517
V015,partenza/sparizione,2005
V015,struttura,32538
V015,cornice,379
V015,situazione,1518
V015,racconto incastonato,32144
V015,cambiamento,192
V015,incontro di gruppo,1011
V015,incontro femminile,1075
V015,angoscia/delusione,514
V015,incontro di gruppo,764
V015,angoscia/delusione,2837
V015,incontro femminile,1105
V015,incontro maschile,2121
V015,aggressione/scontro,1490
V015,cambiamento,1103
V015,angoscia/delusione,1093
V015,incontro femminile,1263
V015,rivelazione,1431
V015,angoscia/delusione,1885
V015,rivelazione,1052
V015,cambiamento,629
V015,incontro femminile,1034
V015,rivelazione,1082
V015,angoscia/delusione,2115
V015,cambiamento,812
V015,incontro femminile,876
V015,incontro femminile,881
V015,incontro femminile,987
V015,cambiamento,319
V015,incontro femminile,551
V015,partenza/sparizione,1291
V015,incontro maschile,1086
V015,mistero/assurdità,90
V015,struttura,21376
V015,cornice,513
V015,situazione,327
V015,racconto incastonato,20837
V015,rivelazione,604
V015,metanarrazione,4242
V015,partenza/sparizione,334
V015,inseguimento/ricerca,1532
V015,angoscia/delusione,2641
